"lon","lat","d18Of","month"
-77.5,-50.2105263157895,-10.2532434463501,8
-75,-50.2105263157895,-10.3177366256714,8
-72.5,-50.2105263157895,-10.3896532058716,8
-70,-50.2105263157895,-10.3545789718628,8
-67.5,-50.2105263157895,-10.1764974594116,8
-65,-50.2105263157895,-10.263298034668,8
-62.5,-50.2105263157895,-11.3773584365845,8
-60,-50.2105263157895,-12.2418775558472,8
-57.5,-50.2105263157895,-12.5625696182251,8
-55,-50.2105263157895,-12.472188949585,8
-52.5,-50.2105263157895,-11.4618892669678,8
-50,-50.2105263157895,-10.4897651672363,8
-47.5,-50.2105263157895,-9.99054336547852,8
-45,-50.2105263157895,-9.76376724243164,8
-42.5,-50.2105263157895,-9.58400344848633,8
-40,-50.2105263157895,-9.15413188934326,8
-37.5,-50.2105263157895,-8.81090354919434,8
-35,-50.2105263157895,-8.66896915435791,8
-90,-48.3157894736842,-9.73913478851318,8
-87.5,-48.3157894736842,-9.71932220458984,8
-85,-48.3157894736842,-9.77602863311768,8
-82.5,-48.3157894736842,-9.86082458496094,8
-80,-48.3157894736842,-9.89180755615234,8
-77.5,-48.3157894736842,-9.97340202331543,8
-75,-48.3157894736842,-9.93271255493164,8
-72.5,-48.3157894736842,-9.92945671081543,8
-70,-48.3157894736842,-9.95204544067383,8
-67.5,-48.3157894736842,-9.92549514770508,8
-65,-48.3157894736842,-9.89896583557129,8
-62.5,-48.3157894736842,-11.0255661010742,8
-60,-48.3157894736842,-11.9866733551025,8
-57.5,-48.3157894736842,-12.2852249145508,8
-55,-48.3157894736842,-12.0023965835571,8
-52.5,-48.3157894736842,-10.8665208816528,8
-50,-48.3157894736842,-9.72707366943359,8
-47.5,-48.3157894736842,-9.24774265289307,8
-45,-48.3157894736842,-9.10087966918945,8
-42.5,-48.3157894736842,-8.81750106811523,8
-40,-48.3157894736842,-8.45073890686035,8
-37.5,-48.3157894736842,-8.29069137573242,8
-35,-48.3157894736842,-8.22301006317139,8
-90,-46.421052631579,-9.40603446960449,8
-87.5,-46.421052631579,-9.42555809020996,8
-85,-46.421052631579,-9.46340370178223,8
-82.5,-46.421052631579,-9.48521518707275,8
-80,-46.421052631579,-9.5388822555542,8
-77.5,-46.421052631579,-9.49731159210205,8
-75,-46.421052631579,-9.51330947875977,8
-72.5,-46.421052631579,-9.49330806732178,8
-70,-46.421052631579,-9.6634521484375,8
-67.5,-46.421052631579,-9.72747230529785,8
-65,-46.421052631579,-9.49786281585693,8
-62.5,-46.421052631579,-10.5681266784668,8
-60,-46.421052631579,-11.7132883071899,8
-57.5,-46.421052631579,-11.9402513504028,8
-55,-46.421052631579,-11.4997253417969,8
-52.5,-46.421052631579,-10.8173303604126,8
-50,-46.421052631579,-9.28926944732666,8
-47.5,-46.421052631579,-8.72463512420654,8
-45,-46.421052631579,-8.44570636749268,8
-42.5,-46.421052631579,-8.19363021850586,8
-40,-46.421052631579,-8.02380275726318,8
-37.5,-46.421052631579,-7.89257955551147,8
-35,-46.421052631579,-7.81600713729858,8
-90,-44.5263157894737,-9.10595989227295,8
-87.5,-44.5263157894737,-9.06134605407715,8
-85,-44.5263157894737,-9.04788303375244,8
-82.5,-44.5263157894737,-9.06879711151123,8
-80,-44.5263157894737,-9.15525436401367,8
-77.5,-44.5263157894737,-9.14235019683838,8
-75,-44.5263157894737,-9.08487033843994,8
-72.5,-44.5263157894737,-9.13024520874023,8
-70,-44.5263157894737,-9.29854965209961,8
-67.5,-44.5263157894737,-9.35997772216797,8
-65,-44.5263157894737,-9.09768295288086,8
-62.5,-44.5263157894737,-9.93717288970947,8
-60,-44.5263157894737,-11.2667570114136,8
-57.5,-44.5263157894737,-11.525276184082,8
-55,-44.5263157894737,-11.1444091796875,8
-52.5,-44.5263157894737,-10.8627061843872,8
-50,-44.5263157894737,-9.17340469360352,8
-47.5,-44.5263157894737,-8.44360446929932,8
-45,-44.5263157894737,-8.08650970458984,8
-42.5,-44.5263157894737,-7.81781005859375,8
-40,-44.5263157894737,-7.63109397888184,8
-37.5,-44.5263157894737,-7.45215654373169,8
-35,-44.5263157894737,-7.29447793960571,8
-90,-42.6315789473684,-8.70827293395996,8
-87.5,-42.6315789473684,-8.71084785461426,8
-85,-42.6315789473684,-8.67408847808838,8
-82.5,-42.6315789473684,-8.76265716552734,8
-80,-42.6315789473684,-8.75754261016846,8
-77.5,-42.6315789473684,-8.7473030090332,8
-75,-42.6315789473684,-8.67490196228027,8
-72.5,-42.6315789473684,-8.74042129516602,8
-70,-42.6315789473684,-8.79761695861816,8
-67.5,-42.6315789473684,-8.83851051330566,8
-65,-42.6315789473684,-8.60885810852051,8
-62.5,-42.6315789473684,-9.43349170684814,8
-60,-42.6315789473684,-10.8691625595093,8
-57.5,-42.6315789473684,-11.216347694397,8
-55,-42.6315789473684,-10.6699171066284,8
-52.5,-42.6315789473684,-10.6059169769287,8
-50,-42.6315789473684,-9.16200828552246,8
-47.5,-42.6315789473684,-8.43888187408447,8
-45,-42.6315789473684,-8.03003883361816,8
-42.5,-42.6315789473684,-7.58637189865112,8
-40,-42.6315789473684,-7.2730827331543,8
-37.5,-42.6315789473684,-7.10614252090454,8
-35,-42.6315789473684,-6.98076772689819,8
-90,-40.7368421052632,-8.3278694152832,8
-87.5,-40.7368421052632,-8.32876300811768,8
-85,-40.7368421052632,-8.33526992797852,8
-82.5,-40.7368421052632,-8.34481334686279,8
-80,-40.7368421052632,-8.386305809021,8
-77.5,-40.7368421052632,-8.39033126831055,8
-75,-40.7368421052632,-8.24031448364258,8
-72.5,-40.7368421052632,-8.20615005493164,8
-70,-40.7368421052632,-8.24657440185547,8
-67.5,-40.7368421052632,-8.34335327148438,8
-65,-40.7368421052632,-8.24572372436523,8
-62.5,-40.7368421052632,-8.57623195648193,8
-60,-40.7368421052632,-10.3739614486694,8
-57.5,-40.7368421052632,-10.3249988555908,8
-55,-40.7368421052632,-10.0663642883301,8
-52.5,-40.7368421052632,-10.1809177398682,8
-50,-40.7368421052632,-9.76299285888672,8
-47.5,-40.7368421052632,-9.55393409729004,8
-45,-40.7368421052632,-8.93875598907471,8
-42.5,-40.7368421052632,-7.59904527664185,8
-40,-40.7368421052632,-6.97533082962036,8
-37.5,-40.7368421052632,-6.72505140304565,8
-35,-40.7368421052632,-6.54746627807617,8
-90,-78.6315789473684,-16.7869338989258,9
-87.5,-78.6315789473684,-16.3155364990234,9
-85,-78.6315789473684,-16.0487117767334,9
-82.5,-78.6315789473684,-16.0136795043945,9
-80,-78.6315789473684,-16.0958461761475,9
-77.5,-78.6315789473684,-16.1344623565674,9
-75,-78.6315789473684,-16.0433902740479,9
-72.5,-78.6315789473684,-15.8216133117676,9
-70,-78.6315789473684,-15.5242490768433,9
-67.5,-78.6315789473684,-15.2411327362061,9
-65,-78.6315789473684,-15.0592317581177,9
-62.5,-78.6315789473684,-14.9357023239136,9
-60,-78.6315789473684,-14.7440853118896,9
-57.5,-78.6315789473684,-14.3872709274292,9
-55,-78.6315789473684,-13.5467014312744,9
-52.5,-78.6315789473684,-13.2491121292114,9
-50,-78.6315789473684,-13.1557912826538,9
-47.5,-78.6315789473684,-13.0633201599121,9
-45,-78.6315789473684,-13.1012563705444,9
-42.5,-78.6315789473684,-13.3133153915405,9
-40,-78.6315789473684,-13.3723154067993,9
-37.5,-78.6315789473684,-13.4222631454468,9
-35,-78.6315789473684,-13.5592708587646,9
-90,-76.7368421052632,-15.700756072998,9
-87.5,-76.7368421052632,-15.5340957641602,9
-85,-76.7368421052632,-15.7923965454102,9
-82.5,-76.7368421052632,-16.3155403137207,9
-80,-76.7368421052632,-16.6633758544922,9
-77.5,-76.7368421052632,-16.727201461792,9
-75,-76.7368421052632,-16.6271362304688,9
-72.5,-76.7368421052632,-16.4140510559082,9
-70,-76.7368421052632,-15.9320554733276,9
-67.5,-76.7368421052632,-15.1535482406616,9
-65,-76.7368421052632,-14.3103647232056,9
-62.5,-76.7368421052632,-13.9750928878784,9
-60,-76.7368421052632,-13.6888561248779,9
-57.5,-76.7368421052632,-12.9913463592529,9
-55,-76.7368421052632,-12.6284303665161,9
-52.5,-76.7368421052632,-12.3406763076782,9
-50,-76.7368421052632,-12.1382846832275,9
-47.5,-76.7368421052632,-12.0679588317871,9
-45,-76.7368421052632,-11.9905996322632,9
-42.5,-76.7368421052632,-11.9895248413086,9
-40,-76.7368421052632,-12.1119737625122,9
-37.5,-76.7368421052632,-12.2594604492188,9
-35,-76.7368421052632,-12.388768196106,9
-90,-74.8421052631579,-14.5894775390625,9
-87.5,-74.8421052631579,-14.6490259170532,9
-85,-74.8421052631579,-14.6941833496094,9
-82.5,-74.8421052631579,-14.9100227355957,9
-80,-74.8421052631579,-15.3707857131958,9
-77.5,-74.8421052631579,-15.6270017623901,9
-75,-74.8421052631579,-15.713207244873,9
-72.5,-74.8421052631579,-16.0440464019775,9
-70,-74.8421052631579,-16.5277862548828,9
-67.5,-74.8421052631579,-15.9058752059937,9
-65,-74.8421052631579,-14.5006141662598,9
-62.5,-74.8421052631579,-13.6720304489136,9
-60,-74.8421052631579,-13.1843128204346,9
-57.5,-74.8421052631579,-12.5126695632935,9
-55,-74.8421052631579,-12.1067314147949,9
-52.5,-74.8421052631579,-11.8869295120239,9
-50,-74.8421052631579,-11.7698583602905,9
-47.5,-74.8421052631579,-11.8387317657471,9
-45,-74.8421052631579,-11.9139738082886,9
-42.5,-74.8421052631579,-11.9974060058594,9
-40,-74.8421052631579,-12.047966003418,9
-37.5,-74.8421052631579,-12.0751514434814,9
-35,-74.8421052631579,-12.0804481506348,9
-90,-72.9473684210526,-13.1838827133179,9
-87.5,-72.9473684210526,-13.2453365325928,9
-85,-72.9473684210526,-13.1567106246948,9
-82.5,-72.9473684210526,-13.2265577316284,9
-80,-72.9473684210526,-13.5503673553467,9
-77.5,-72.9473684210526,-13.8716602325439,9
-75,-72.9473684210526,-14.130690574646,9
-72.5,-72.9473684210526,-14.9893131256104,9
-70,-72.9473684210526,-16.046459197998,9
-67.5,-72.9473684210526,-15.8050918579102,9
-65,-72.9473684210526,-14.4019002914429,9
-62.5,-72.9473684210526,-13.657675743103,9
-60,-72.9473684210526,-12.9725637435913,9
-57.5,-72.9473684210526,-12.3948526382446,9
-55,-72.9473684210526,-11.9728136062622,9
-52.5,-72.9473684210526,-11.7787771224976,9
-50,-72.9473684210526,-11.7855033874512,9
-47.5,-72.9473684210526,-11.9187784194946,9
-45,-72.9473684210526,-12.0494470596313,9
-42.5,-72.9473684210526,-12.0338973999023,9
-40,-72.9473684210526,-11.9831409454346,9
-37.5,-72.9473684210526,-12.0259227752686,9
-35,-72.9473684210526,-11.9740905761719,9
-90,-71.0526315789474,-12.393479347229,9
-87.5,-71.0526315789474,-12.4148607254028,9
-85,-71.0526315789474,-12.4530973434448,9
-82.5,-71.0526315789474,-12.449990272522,9
-80,-71.0526315789474,-12.5526218414307,9
-77.5,-71.0526315789474,-12.8900899887085,9
-75,-71.0526315789474,-13.1044588088989,9
-72.5,-71.0526315789474,-13.6875400543213,9
-70,-71.0526315789474,-14.8591623306274,9
-67.5,-71.0526315789474,-15.1650867462158,9
-65,-71.0526315789474,-14.3348207473755,9
-62.5,-71.0526315789474,-13.6896696090698,9
-60,-71.0526315789474,-12.9358348846436,9
-57.5,-71.0526315789474,-12.4253454208374,9
-55,-71.0526315789474,-12.0574731826782,9
-52.5,-71.0526315789474,-11.914776802063,9
-50,-71.0526315789474,-11.9618406295776,9
-47.5,-71.0526315789474,-12.1030673980713,9
-45,-71.0526315789474,-12.1332921981812,9
-42.5,-71.0526315789474,-12.0539121627808,9
-40,-71.0526315789474,-11.9482564926147,9
-37.5,-71.0526315789474,-11.861985206604,9
-35,-71.0526315789474,-11.8357877731323,9
-90,-69.1578947368421,-12.0973110198975,9
-87.5,-69.1578947368421,-12.1458969116211,9
-85,-69.1578947368421,-12.1671190261841,9
-82.5,-69.1578947368421,-12.1966686248779,9
-80,-69.1578947368421,-12.2646732330322,9
-77.5,-69.1578947368421,-12.2648000717163,9
-75,-69.1578947368421,-12.3569869995117,9
-72.5,-69.1578947368421,-12.9201564788818,9
-70,-69.1578947368421,-13.4361219406128,9
-67.5,-69.1578947368421,-13.9860982894897,9
-65,-69.1578947368421,-14.0710868835449,9
-62.5,-69.1578947368421,-13.632999420166,9
-60,-69.1578947368421,-12.9680013656616,9
-57.5,-69.1578947368421,-12.4917039871216,9
-55,-69.1578947368421,-12.1790800094604,9
-52.5,-69.1578947368421,-12.0533714294434,9
-50,-69.1578947368421,-12.1173439025879,9
-47.5,-69.1578947368421,-12.1758470535278,9
-45,-69.1578947368421,-12.0893392562866,9
-42.5,-69.1578947368421,-11.9698791503906,9
-40,-69.1578947368421,-11.8423633575439,9
-37.5,-69.1578947368421,-11.7659397125244,9
-35,-69.1578947368421,-11.6743297576904,9
-90,-67.2631578947368,-11.8876295089722,9
-87.5,-67.2631578947368,-11.8746500015259,9
-85,-67.2631578947368,-11.866138458252,9
-82.5,-67.2631578947368,-11.9499044418335,9
-80,-67.2631578947368,-12.0726051330566,9
-77.5,-67.2631578947368,-12.1987705230713,9
-75,-67.2631578947368,-12.1105918884277,9
-72.5,-67.2631578947368,-12.141583442688,9
-70,-67.2631578947368,-12.6982479095459,9
-67.5,-67.2631578947368,-13.2069702148438,9
-65,-67.2631578947368,-13.6457252502441,9
-62.5,-67.2631578947368,-13.3732509613037,9
-60,-67.2631578947368,-12.8497533798218,9
-57.5,-67.2631578947368,-12.4978723526001,9
-55,-67.2631578947368,-12.2109231948853,9
-52.5,-67.2631578947368,-12.0280923843384,9
-50,-67.2631578947368,-11.9760465621948,9
-47.5,-67.2631578947368,-11.978687286377,9
-45,-67.2631578947368,-11.951642036438,9
-42.5,-67.2631578947368,-11.8416175842285,9
-40,-67.2631578947368,-11.7229948043823,9
-37.5,-67.2631578947368,-11.6928873062134,9
-35,-67.2631578947368,-11.6220626831055,9
-90,-65.3684210526316,-11.7629175186157,9
-87.5,-65.3684210526316,-11.7283325195312,9
-85,-65.3684210526316,-11.7290554046631,9
-82.5,-65.3684210526316,-11.8029050827026,9
-80,-65.3684210526316,-11.9143180847168,9
-77.5,-65.3684210526316,-12.0205812454224,9
-75,-65.3684210526316,-11.9813747406006,9
-72.5,-65.3684210526316,-11.8648366928101,9
-70,-65.3684210526316,-11.7946805953979,9
-67.5,-65.3684210526316,-12.0087881088257,9
-65,-65.3684210526316,-12.632137298584,9
-62.5,-65.3684210526316,-12.8564424514771,9
-60,-65.3684210526316,-12.5069799423218,9
-57.5,-65.3684210526316,-12.3092699050903,9
-55,-65.3684210526316,-12.0743961334229,9
-52.5,-65.3684210526316,-11.9000415802002,9
-50,-65.3684210526316,-11.8413753509521,9
-47.5,-65.3684210526316,-11.8461856842041,9
-45,-65.3684210526316,-11.8006162643433,9
-42.5,-65.3684210526316,-11.6871194839478,9
-40,-65.3684210526316,-11.6284761428833,9
-37.5,-65.3684210526316,-11.621111869812,9
-35,-65.3684210526316,-11.5569467544556,9
-90,-63.4736842105263,-11.6350126266479,9
-87.5,-63.4736842105263,-11.6448020935059,9
-85,-63.4736842105263,-11.692286491394,9
-82.5,-63.4736842105263,-11.6947164535522,9
-80,-63.4736842105263,-11.6700229644775,9
-77.5,-63.4736842105263,-11.6478366851807,9
-75,-63.4736842105263,-11.6240873336792,9
-72.5,-63.4736842105263,-11.568431854248,9
-70,-63.4736842105263,-11.467137336731,9
-67.5,-63.4736842105263,-11.4381856918335,9
-65,-63.4736842105263,-11.4371719360352,9
-62.5,-63.4736842105263,-11.4306888580322,9
-60,-63.4736842105263,-11.6071653366089,9
-57.5,-63.4736842105263,-11.7352104187012,9
-55,-63.4736842105263,-11.6940670013428,9
-52.5,-63.4736842105263,-11.636510848999,9
-50,-63.4736842105263,-11.6474351882935,9
-47.5,-63.4736842105263,-11.6781892776489,9
-45,-63.4736842105263,-11.7059888839722,9
-42.5,-63.4736842105263,-11.7317733764648,9
-40,-63.4736842105263,-11.7170906066895,9
-37.5,-63.4736842105263,-11.5359802246094,9
-35,-63.4736842105263,-11.4297494888306,9
-90,-61.5789473684211,-11.504373550415,9
-87.5,-61.5789473684211,-11.5370845794678,9
-85,-61.5789473684211,-11.5067491531372,9
-82.5,-61.5789473684211,-11.4768190383911,9
-80,-61.5789473684211,-11.4125757217407,9
-77.5,-61.5789473684211,-11.3871631622314,9
-75,-61.5789473684211,-11.3640003204346,9
-72.5,-61.5789473684211,-11.3551416397095,9
-70,-61.5789473684211,-11.3395872116089,9
-67.5,-61.5789473684211,-11.2557125091553,9
-65,-61.5789473684211,-11.1791019439697,9
-62.5,-61.5789473684211,-11.1721467971802,9
-60,-61.5789473684211,-11.1903553009033,9
-57.5,-61.5789473684211,-11.2672090530396,9
-55,-61.5789473684211,-11.3278837203979,9
-52.5,-61.5789473684211,-11.4291353225708,9
-50,-61.5789473684211,-11.4726734161377,9
-47.5,-61.5789473684211,-11.5062618255615,9
-45,-61.5789473684211,-11.5700521469116,9
-42.5,-61.5789473684211,-11.6404418945312,9
-40,-61.5789473684211,-11.5670652389526,9
-37.5,-61.5789473684211,-11.4653882980347,9
-35,-61.5789473684211,-11.3549833297729,9
-90,-59.6842105263158,-11.2442855834961,9
-87.5,-59.6842105263158,-11.2628746032715,9
-85,-59.6842105263158,-11.2585611343384,9
-82.5,-59.6842105263158,-11.2417993545532,9
-80,-59.6842105263158,-11.2304735183716,9
-77.5,-59.6842105263158,-11.2294654846191,9
-75,-59.6842105263158,-11.2690572738647,9
-72.5,-59.6842105263158,-11.3205738067627,9
-70,-59.6842105263158,-11.2672328948975,9
-67.5,-59.6842105263158,-11.1405687332153,9
-65,-59.6842105263158,-10.9290456771851,9
-62.5,-59.6842105263158,-11.0332899093628,9
-60,-59.6842105263158,-11.1925430297852,9
-57.5,-59.6842105263158,-11.696325302124,9
-55,-59.6842105263158,-11.8951845169067,9
-52.5,-59.6842105263158,-11.6004772186279,9
-50,-59.6842105263158,-11.4655542373657,9
-47.5,-59.6842105263158,-11.4139099121094,9
-45,-59.6842105263158,-11.3864011764526,9
-42.5,-59.6842105263158,-11.4004287719727,9
-40,-59.6842105263158,-11.4024572372437,9
-37.5,-59.6842105263158,-11.3591365814209,9
-35,-59.6842105263158,-11.2686796188354,9
-90,-57.7894736842105,-10.9665250778198,9
-87.5,-57.7894736842105,-10.9576902389526,9
-85,-57.7894736842105,-10.9867219924927,9
-82.5,-57.7894736842105,-10.98069190979,9
-80,-57.7894736842105,-10.9931602478027,9
-77.5,-57.7894736842105,-11.0426378250122,9
-75,-57.7894736842105,-11.0960025787354,9
-72.5,-57.7894736842105,-11.0858736038208,9
-70,-57.7894736842105,-10.9970149993896,9
-67.5,-57.7894736842105,-10.8651037216187,9
-65,-57.7894736842105,-10.7664241790771,9
-62.5,-57.7894736842105,-10.8896427154541,9
-60,-57.7894736842105,-11.6500682830811,9
-57.5,-57.7894736842105,-12.1159811019897,9
-55,-57.7894736842105,-12.1911706924438,9
-52.5,-57.7894736842105,-11.8104028701782,9
-50,-57.7894736842105,-11.3744506835938,9
-47.5,-57.7894736842105,-11.1978340148926,9
-45,-57.7894736842105,-11.1326208114624,9
-42.5,-57.7894736842105,-11.1308755874634,9
-40,-57.7894736842105,-11.1087341308594,9
-37.5,-57.7894736842105,-11.090784072876,9
-35,-57.7894736842105,-11.0621919631958,9
-90,-55.8947368421053,-10.7216396331787,9
-87.5,-55.8947368421053,-10.7622241973877,9
-85,-55.8947368421053,-10.7935676574707,9
-82.5,-55.8947368421053,-10.7873191833496,9
-80,-55.8947368421053,-10.761981010437,9
-77.5,-55.8947368421053,-10.8552665710449,9
-75,-55.8947368421053,-10.7613573074341,9
-72.5,-55.8947368421053,-10.6638975143433,9
-70,-55.8947368421053,-10.6170444488525,9
-67.5,-55.8947368421053,-10.5176095962524,9
-65,-55.8947368421053,-10.5676736831665,9
-62.5,-55.8947368421053,-11.2127513885498,9
-60,-55.8947368421053,-11.8836975097656,9
-57.5,-55.8947368421053,-12.1417655944824,9
-55,-55.8947368421053,-12.0368957519531,9
-52.5,-55.8947368421053,-11.5467882156372,9
-50,-55.8947368421053,-11.1724901199341,9
-47.5,-55.8947368421053,-10.8958692550659,9
-45,-55.8947368421053,-10.8727378845215,9
-42.5,-55.8947368421053,-10.9168605804443,9
-40,-55.8947368421053,-10.8535680770874,9
-37.5,-55.8947368421053,-10.8021898269653,9
-35,-55.8947368421053,-10.7498588562012,9
-90,-54,-10.5598783493042,9
-87.5,-54,-10.5561599731445,9
-85,-54,-10.5597896575928,9
-82.5,-54,-10.5302438735962,9
-80,-54,-10.4929285049438,9
-77.5,-54,-10.4451866149902,9
-75,-54,-10.3237419128418,9
-72.5,-54,-10.3575706481934,9
-70,-54,-10.3637685775757,9
-67.5,-54,-10.1942300796509,9
-65,-54,-10.2728052139282,9
-62.5,-54,-11.2454319000244,9
-60,-54,-11.8320350646973,9
-57.5,-54,-12.0129537582397,9
-55,-54,-11.7533054351807,9
-52.5,-54,-11.5394449234009,9
-50,-54,-11.1094045639038,9
-47.5,-54,-11.0204563140869,9
-45,-54,-11.1846876144409,9
-42.5,-54,-11.0773124694824,9
-40,-54,-10.6554489135742,9
-37.5,-54,-10.2888536453247,9
-35,-54,-10.162202835083,9
-90,-52.1052631578947,-10.2957811355591,9
-87.5,-52.1052631578947,-10.3029184341431,9
-85,-52.1052631578947,-10.2983427047729,9
-82.5,-52.1052631578947,-10.2246322631836,9
-80,-52.1052631578947,-10.1240558624268,9
-77.5,-52.1052631578947,-10.0878982543945,9
-75,-52.1052631578947,-10.025538444519,9
-72.5,-52.1052631578947,-10.0632257461548,9
-70,-52.1052631578947,-10.0648584365845,9
-67.5,-52.1052631578947,-9.96863651275635,9
-65,-52.1052631578947,-10.0130672454834,9
-62.5,-52.1052631578947,-11.0384654998779,9
-60,-52.1052631578947,-11.6828317642212,9
-57.5,-52.1052631578947,-11.7519845962524,9
-55,-52.1052631578947,-11.3963928222656,9
-52.5,-52.1052631578947,-10.9969425201416,9
-50,-52.1052631578947,-10.4567623138428,9
-47.5,-52.1052631578947,-10.0163402557373,9
-45,-52.1052631578947,-9.89354228973389,9
-42.5,-52.1052631578947,-9.89323043823242,9
-40,-52.1052631578947,-9.7146577835083,9
-37.5,-52.1052631578947,-9.40572071075439,9
